dropout	pre_processing_type	conv_layer_1	conv_layer_shape	size	scalar	re_train_on_known_errors	epochs	time	multi_class_zr_acc	multi_class_model_acc	boolean_zr_acc	boolean_model_acc	run number
0.01	None	16	(3, 3)	32	None	0.8	8	46.79747939109802	0.6742857142857144	0.7371428571428571	0.6742857142857143	0.8385714285714285	595
0.01	None	16	(3, 3)	32	None	1	1	8.678291082382202	0.6742857142857144	0.6814285714285715	0.6742857142857143	0.7028571428571428	596
0.01	None	16	(3, 3)	32	None	1	2	14.305638074874878	0.6742857142857144	0.6757142857142857	0.6742857142857143	0.7257142857142858	597
0.01	None	16	(3, 3)	32	None	1	4	25.558490753173828	0.6742857142857144	0.7114285714285714	0.6742857142857143	0.7942857142857143	598
0.01	None	16	(3, 3)	32	None	1	8	47.94051933288574	0.6742857142857144	0.7328571428571428	0.6742857142857143	0.8485714285714285	599
0.02	None	16	(3, 3)	32	(-1, 1)	0	1	8.662311553955078	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6742857142857143	600
0.02	None	16	(3, 3)	32	(-1, 1)	0	2	14.100876092910767	0.6742857142857144	0.6985714285714285	0.6742857142857143	0.7285714285714285	601
0.02	None	16	(3, 3)	32	(-1, 1)	0	4	24.939573526382446	0.6742857142857144	0.6971428571428571	0.6742857142857143	0.7714285714285715	602
0.02	None	16	(3, 3)	32	(-1, 1)	0	8	46.76774311065674	0.6742857142857144	0.7357142857142855	0.6742857142857143	0.8528571428571429	603
0.02	None	16	(3, 3)	32	(-1, 1)	0.3	1	8.61122465133667	0.6742857142857144	0.6771428571428573	0.6742857142857143	0.6771428571428572	604
0.02	None	16	(3, 3)	32	(-1, 1)	0.3	2	14.109928846359253	0.6742857142857144	0.6785714285714286	0.6742857142857143	0.6785714285714286	605
0.02	None	16	(3, 3)	32	(-1, 1)	0.3	4	24.874874591827393	0.6742857142857144	0.7085714285714285	0.6742857142857143	0.7871428571428571	606
0.02	None	16	(3, 3)	32	(-1, 1)	0.3	8	46.756226539611816	0.6742857142857144	0.7342857142857142	0.6742857142857143	0.8542857142857143	607
0.02	None	16	(3, 3)	32	(-1, 1)	0.6	1	8.67328405380249	0.6742857142857144	0.6799999999999999	0.6742857142857143	0.6957142857142857	608
0.02	None	16	(3, 3)	32	(-1, 1)	0.6	2	14.193557739257812	0.6742857142857144	0.6828571428571428	0.6742857142857143	0.7185714285714285	609
0.02	None	16	(3, 3)	32	(-1, 1)	0.6	4	25.17310643196106	0.6742857142857144	0.6985714285714284	0.6742857142857143	0.8114285714285714	610
0.02	None	16	(3, 3)	32	(-1, 1)	0.6	8	47.09200072288513	0.6742857142857144	0.6957142857142856	0.6742857142857143	0.8471428571428572	611
0.02	None	16	(3, 3)	32	(-1, 1)	0.8	1	8.833133935928345	0.6742857142857144	0.6785714285714286	0.6742857142857143	0.6842857142857143	612
0.02	None	16	(3, 3)	32	(-1, 1)	0.8	2	14.43083930015564	0.6742857142857144	0.7042857142857143	0.6742857142857143	0.7314285714285714	613
0.02	None	16	(3, 3)	32	(-1, 1)	0.8	4	25.6500141620636	0.6742857142857144	0.7042857142857143	0.6742857142857143	0.7828571428571428	614
0.02	None	16	(3, 3)	32	(-1, 1)	0.8	8	48.135584115982056	0.6742857142857144	0.7371428571428571	0.6742857142857143	0.8414285714285714	615
0.02	None	16	(3, 3)	32	(-1, 1)	1	1	8.986896753311157	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6928571428571428	616
0.02	None	16	(3, 3)	32	(-1, 1)	1	2	14.739798307418823	0.6742857142857144	0.6814285714285715	0.6742857142857143	0.6957142857142857	617
0.02	None	16	(3, 3)	32	(-1, 1)	1	4	26.282554626464844	0.6742857142857144	0.7085714285714285	0.6742857142857143	0.7514285714285714	618
0.02	None	16	(3, 3)	32	(-1, 1)	1	8	49.3466272354126	0.6742857142857144	0.7428571428571428	0.6742857142857143	0.8485714285714285	619
0.02	None	16	(3, 3)	32	(0, 1)	0	1	8.654775857925415	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6785714285714286	620
0.02	None	16	(3, 3)	32	(0, 1)	0	2	14.083162546157837	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6757142857142857	621
0.02	None	16	(3, 3)	32	(0, 1)	0	4	24.990191221237183	0.6742857142857144	0.7028571428571428	0.6742857142857143	0.7614285714285715	622
0.02	None	16	(3, 3)	32	(0, 1)	0	8	46.626370668411255	0.6742857142857144	0.7142857142857143	0.6742857142857143	0.8385714285714285	623
0.02	None	16	(3, 3)	32	(0, 1)	0.3	1	8.719750165939331	0.6742857142857144	0.6757142857142857	0.6742857142857143	0.6757142857142857	624
0.02	None	16	(3, 3)	32	(0, 1)	0.3	2	14.099678754806519	0.6742857142857144	0.687142857142857	0.6742857142857143	0.7	625
0.02	None	16	(3, 3)	32	(0, 1)	0.3	4	24.97561025619507	0.6742857142857144	0.7199999999999999	0.6742857142857143	0.7928571428571428	626
0.02	None	16	(3, 3)	32	(0, 1)	0.3	8	46.75200390815735	0.6742857142857144	0.7314285714285714	0.6742857142857143	0.8742857142857143	627
0.02	None	16	(3, 3)	32	(0, 1)	0.6	1	8.71766448020935	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6742857142857143	628
0.02	None	16	(3, 3)	32	(0, 1)	0.6	2	14.206517934799194	0.6742857142857144	0.6785714285714286	0.6742857142857143	0.6871428571428572	629
0.02	None	16	(3, 3)	32	(0, 1)	0.6	4	25.14706587791443	0.6742857142857144	0.7028571428571428	0.6742857142857143	0.7871428571428571	630
0.02	None	16	(3, 3)	32	(0, 1)	0.6	8	47.01773738861084	0.6742857142857144	0.74	0.6742857142857143	0.8328571428571429	631
0.02	None	16	(3, 3)	32	(0, 1)	0.8	1	8.829978942871094	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6757142857142857	632
0.02	None	16	(3, 3)	32	(0, 1)	0.8	2	14.481517314910889	0.6742857142857144	0.687142857142857	0.6742857142857143	0.6971428571428572	633
0.02	None	16	(3, 3)	32	(0, 1)	0.8	4	25.660878896713257	0.6742857142857144	0.6999999999999998	0.6742857142857143	0.75	634
0.02	None	16	(3, 3)	32	(0, 1)	0.8	8	48.01614737510681	0.6742857142857144	0.7428571428571428	0.6742857142857143	0.8314285714285714	635
0.02	None	16	(3, 3)	32	(0, 1)	1	1	8.956207036972046	0.6742857142857144	0.6728571428571429	0.6742857142857143	0.6914285714285714	636
0.02	None	16	(3, 3)	32	(0, 1)	1	2	14.818204879760742	0.6742857142857144	0.6785714285714286	0.6742857142857143	0.69	637
0.02	None	16	(3, 3)	32	(0, 1)	1	4	26.320224046707153	0.6742857142857144	0.6971428571428571	0.6742857142857143	0.8214285714285714	638
0.02	None	16	(3, 3)	32	(0, 1)	1	8	49.39499831199646	0.6742857142857144	0.7142857142857143	0.6742857142857143	0.8385714285714285	639
0.02	None	16	(3, 3)	32	None	0	1	8.395785808563232	0.6742857142857144	0.6857142857142857	0.6742857142857143	0.7014285714285714	640
0.02	None	16	(3, 3)	32	None	0	2	13.654775381088257	0.6742857142857144	0.6785714285714286	0.6742857142857143	0.6842857142857143	641
0.02	None	16	(3, 3)	32	None	0	4	24.29720115661621	0.6742857142857144	0.7014285714285714	0.6742857142857143	0.7628571428571429	642
0.02	None	16	(3, 3)	32	None	0	8	45.35066747665405	0.6742857142857144	0.7257142857142856	0.6742857142857143	0.8685714285714285	643
0.02	None	16	(3, 3)	32	None	0.3	1	8.360289335250854	0.6742857142857144	0.677142857142857	0.6742857142857143	0.69	644
0.02	None	16	(3, 3)	32	None	0.3	2	13.617132663726807	0.6742857142857144	0.6828571428571428	0.6742857142857143	0.6957142857142857	645
0.02	None	16	(3, 3)	32	None	0.3	4	24.255903244018555	0.6742857142857144	0.6942857142857142	0.6742857142857143	0.7414285714285714	646
0.02	None	16	(3, 3)	32	None	0.3	8	45.44804382324219	0.6742857142857144	0.7299999999999999	0.6742857142857143	0.8442857142857143	647
0.02	None	16	(3, 3)	32	None	0.6	1	8.448527812957764	0.6742857142857144	0.6828571428571428	0.6742857142857143	0.7157142857142857	648
0.02	None	16	(3, 3)	32	None	0.6	2	13.759411334991455	0.6742857142857144	0.6757142857142857	0.6742857142857143	0.68	649
0.02	None	16	(3, 3)	32	None	0.6	4	24.411545276641846	0.6742857142857144	0.7114285714285714	0.6742857142857143	0.7971428571428572	650
0.02	None	16	(3, 3)	32	None	0.6	8	45.72047185897827	0.6742857142857144	0.7328571428571428	0.6742857142857143	0.8214285714285714	651
0.02	None	16	(3, 3)	32	None	0.8	1	8.55586838722229	0.6742857142857144	0.6785714285714286	0.6742857142857143	0.7185714285714285	652
0.02	None	16	(3, 3)	32	None	0.8	2	14.015202045440674	0.6742857142857144	0.6928571428571428	0.6742857142857143	0.7242857142857143	653
0.02	None	16	(3, 3)	32	None	0.8	4	24.915485858917236	0.6742857142857144	0.7042857142857143	0.6742857142857143	0.7542857142857143	654
0.02	None	16	(3, 3)	32	None	0.8	8	46.7715961933136	0.6742857142857144	0.7214285714285714	0.6742857142857143	0.8328571428571429	655
0.02	None	16	(3, 3)	32	None	1	1	8.718958377838135	0.6742857142857144	0.6771428571428572	0.6742857142857143	0.6842857142857143	656
0.02	None	16	(3, 3)	32	None	1	2	14.341712474822998	0.6742857142857144	0.6885714285714286	0.6742857142857143	0.71	657
0.02	None	16	(3, 3)	32	None	1	4	25.593055486679077	0.6742857142857144	0.7028571428571428	0.6742857142857143	0.7728571428571429	658
0.02	None	16	(3, 3)	32	None	1	8	48.00397753715515	0.6742857142857144	0.7457142857142857	0.6742857142857143	0.84	659
0.005	None	16	(3, 3)	32	(-1, 1)	0	1	8.638773918151855	0.6742857142857144	0.6728571428571429	0.6742857142857143	0.6842857142857143	660
0.005	None	16	(3, 3)	32	(-1, 1)	0	2	14.070068359375	0.6742857142857144	0.6799999999999999	0.6742857142857143	0.7	661
0.005	None	16	(3, 3)	32	(-1, 1)	0	4	24.884777069091797	0.6742857142857144	0.7114285714285714	0.6742857142857143	0.8414285714285714	662
0.005	None	16	(3, 3)	32	(-1, 1)	0	8	46.7549946308136	0.6742857142857144	0.7328571428571428	0.6742857142857143	0.8428571428571429	663
0.005	None	16	(3, 3)	32	(-1, 1)	0.3	1	8.674198627471924	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6742857142857143	664
0.005	None	16	(3, 3)	32	(-1, 1)	0.3	2	14.09161639213562	0.6742857142857144	0.677142857142857	0.6742857142857143	0.7	665
0.005	None	16	(3, 3)	32	(-1, 1)	0.3	4	24.935299158096313	0.6742857142857144	0.71	0.6742857142857143	0.7728571428571429	666
0.005	None	16	(3, 3)	32	(-1, 1)	0.3	8	46.67319178581238	0.6742857142857144	0.7557142857142856	0.6742857142857143	0.8657142857142858	667
0.005	None	16	(3, 3)	32	(-1, 1)	0.6	1	8.68598985671997	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6742857142857143	668
0.005	None	16	(3, 3)	32	(-1, 1)	0.6	2	14.200984001159668	0.6742857142857144	0.6785714285714286	0.6742857142857143	0.6842857142857143	669
0.005	None	16	(3, 3)	32	(-1, 1)	0.6	4	25.183531999588013	0.6742857142857144	0.7357142857142857	0.6742857142857143	0.81	670
0.005	None	16	(3, 3)	32	(-1, 1)	0.6	8	47.04673957824707	0.6742857142857144	0.7371428571428571	0.6742857142857143	0.8628571428571429	671
0.005	None	16	(3, 3)	32	(-1, 1)	0.8	1	8.83244800567627	0.6742857142857144	0.6799999999999999	0.6742857142857143	0.6971428571428572	672
0.005	None	16	(3, 3)	32	(-1, 1)	0.8	2	14.430175065994263	0.6742857142857144	0.6942857142857142	0.6742857142857143	0.7271428571428571	673
0.005	None	16	(3, 3)	32	(-1, 1)	0.8	4	25.704042673110962	0.6742857142857144	0.6985714285714285	0.6742857142857143	0.7242857142857143	674
0.005	None	16	(3, 3)	32	(-1, 1)	0.8	8	48.041043519973755	0.6742857142857144	0.74	0.6742857142857143	0.8385714285714285	675
0.005	None	16	(3, 3)	32	(-1, 1)	1	1	8.966917037963867	0.6742857142857144	0.6757142857142857	0.6742857142857143	0.68	676
0.005	None	16	(3, 3)	32	(-1, 1)	1	2	14.747007131576538	0.6742857142857144	0.6928571428571428	0.6742857142857143	0.7114285714285714	677
0.005	None	16	(3, 3)	32	(-1, 1)	1	4	26.31272602081299	0.6742857142857144	0.7100000000000001	0.6742857142857143	0.78	678
0.005	None	16	(3, 3)	32	(-1, 1)	1	8	49.348082065582275	0.6742857142857144	0.7014285714285714	0.6742857142857143	0.8385714285714285	679
0.005	None	16	(3, 3)	32	(0, 1)	0	1	8.629749536514282	0.6742857142857144	0.6771428571428572	0.6742857142857143	0.6871428571428572	680
0.005	None	16	(3, 3)	32	(0, 1)	0	2	14.089085102081299	0.6742857142857144	0.6814285714285714	0.6742857142857143	0.6928571428571428	681
0.005	None	16	(3, 3)	32	(0, 1)	0	4	25.015830993652344	0.6742857142857144	0.7114285714285713	0.6742857142857143	0.78	682
0.005	None	16	(3, 3)	32	(0, 1)	0	8	46.744576930999756	0.6742857142857144	0.7114285714285714	0.6742857142857143	0.8371428571428572	683
0.005	None	16	(3, 3)	32	(0, 1)	0.3	1	8.67835283279419	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6742857142857143	684
0.005	None	16	(3, 3)	32	(0, 1)	0.3	2	14.115815877914429	0.6742857142857144	0.6828571428571428	0.6742857142857143	0.7	685
0.005	None	16	(3, 3)	32	(0, 1)	0.3	4	24.97740602493286	0.6742857142857144	0.69	0.6742857142857143	0.7071428571428572	686
0.005	None	16	(3, 3)	32	(0, 1)	0.3	8	46.73594546318054	0.6742857142857144	0.7242857142857142	0.6742857142857143	0.8614285714285714	687
0.005	None	16	(3, 3)	32	(0, 1)	0.6	1	8.678077697753906	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6742857142857143	688
0.005	None	16	(3, 3)	32	(0, 1)	0.6	2	14.199154376983643	0.6742857142857144	0.7057142857142857	0.6742857142857143	0.7557142857142857	689
0.005	None	16	(3, 3)	32	(0, 1)	0.6	4	25.07420301437378	0.6742857142857144	0.7157142857142856	0.6742857142857143	0.7842857142857143	690
0.005	None	16	(3, 3)	32	(0, 1)	0.6	8	47.08654069900513	0.6742857142857144	0.7085714285714285	0.6742857142857143	0.8485714285714285	691
0.005	None	16	(3, 3)	32	(0, 1)	0.8	1	8.822640895843506	0.6742857142857144	0.6814285714285715	0.6742857142857143	0.6814285714285714	692
0.005	None	16	(3, 3)	32	(0, 1)	0.8	2	14.368381023406982	0.6742857142857144	0.6828571428571428	0.6742857142857143	0.72	693
0.005	None	16	(3, 3)	32	(0, 1)	0.8	4	25.715999126434326	0.6742857142857144	0.6885714285714284	0.6742857142857143	0.8228571428571428	694
0.005	None	16	(3, 3)	32	(0, 1)	0.8	8	48.09893202781677	0.6742857142857144	0.7	0.6742857142857143	0.8657142857142858	695
0.005	None	16	(3, 3)	32	(0, 1)	1	1	9.024395942687988	0.6742857142857144	0.6785714285714286	0.6742857142857143	0.6828571428571428	696
0.005	None	16	(3, 3)	32	(0, 1)	1	2	14.812985181808472	0.6742857142857144	0.687142857142857	0.6742857142857143	0.6971428571428572	697
0.005	None	16	(3, 3)	32	(0, 1)	1	4	26.320547103881836	0.6742857142857144	0.6499999999999999	0.6742857142857143	0.7814285714285715	698
0.005	None	16	(3, 3)	32	(0, 1)	1	8	49.34834694862366	0.6742857142857144	0.7142857142857143	0.6742857142857143	0.82	699
0.005	None	16	(3, 3)	32	None	0	1	8.349807977676392	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6742857142857143	700
0.005	None	16	(3, 3)	32	None	0	2	13.651659965515137	0.6742857142857144	0.6914285714285714	0.6742857142857143	0.7328571428571429	701
0.005	None	16	(3, 3)	32	None	0	4	24.155885934829712	0.6742857142857144	0.7228571428571428	0.6742857142857143	0.8185714285714286	702
0.005	None	16	(3, 3)	32	None	0	8	45.249725103378296	0.6742857142857144	0.7357142857142857	0.6742857142857143	0.86	703
0.005	None	16	(3, 3)	32	None	0.3	1	8.360863208770752	0.6742857142857144	0.6799999999999999	0.6742857142857143	0.6828571428571428	704
0.005	None	16	(3, 3)	32	None	0.3	2	13.658937454223633	0.6742857142857144	0.6857142857142857	0.6742857142857143	0.71	705
0.005	None	16	(3, 3)	32	None	0.3	4	24.211888074874878	0.6742857142857144	0.7	0.6742857142857143	0.73	706
0.005	None	16	(3, 3)	32	None	0.3	8	45.31741404533386	0.6742857142857144	0.7157142857142857	0.6742857142857143	0.8357142857142857	707
0.005	None	16	(3, 3)	32	None	0.6	1	8.47005319595337	0.6742857142857144	0.6771428571428573	0.6742857142857143	0.6771428571428572	708
0.005	None	16	(3, 3)	32	None	0.6	2	13.797520875930786	0.6742857142857144	0.6857142857142857	0.6742857142857143	0.7	709
0.005	None	16	(3, 3)	32	None	0.6	4	24.450582027435303	0.6742857142857144	0.7157142857142856	0.6742857142857143	0.8228571428571428	710
0.005	None	16	(3, 3)	32	None	0.6	8	45.734540700912476	0.6742857142857144	0.7414285714285713	0.6742857142857143	0.8442857142857143	711
0.005	None	16	(3, 3)	32	None	0.8	1	8.564187049865723	0.6742857142857144	0.6785714285714286	0.6742857142857143	0.68	712
0.005	None	16	(3, 3)	32	None	0.8	2	14.029240369796753	0.6742857142857144	0.6942857142857142	0.6742857142857143	0.7214285714285714	713
0.005	None	16	(3, 3)	32	None	0.8	4	24.903194427490234	0.6742857142857144	0.7185714285714285	0.6742857142857143	0.8228571428571428	714
0.005	None	16	(3, 3)	32	None	0.8	8	46.69953942298889	0.6742857142857144	0.7328571428571428	0.6742857142857143	0.8457142857142858	715
0.005	None	16	(3, 3)	32	None	1	1	8.700333595275879	0.6742857142857144	0.6728571428571429	0.6742857142857143	0.6885714285714286	716
0.005	None	16	(3, 3)	32	None	1	2	14.329098463058472	0.6742857142857144	0.6828571428571428	0.6742857142857143	0.72	717
0.005	None	16	(3, 3)	32	None	1	4	25.62090301513672	0.6742857142857144	0.6857142857142857	0.6742857142857143	0.8214285714285714	718
0.005	None	16	(3, 3)	32	None	1	8	48.10762548446655	0.6742857142857144	0.7057142857142856	0.6742857142857143	0.85	719
0.01	None	32	(3, 3)	32	(-1, 1)	0	1	9.073146104812622	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6742857142857143	720
0.01	None	32	(3, 3)	32	(-1, 1)	0	2	14.789337158203125	0.6742857142857144	0.7014285714285714	0.6742857142857143	0.7985714285714286	721
0.01	None	32	(3, 3)	32	(-1, 1)	0	4	26.44374942779541	0.6742857142857144	0.7457142857142857	0.6742857142857143	0.8314285714285714	722
0.01	None	32	(3, 3)	32	(-1, 1)	0	8	49.84811782836914	0.6742857142857144	0.7657142857142857	0.6742857142857143	0.8914285714285715	723
0.01	None	32	(3, 3)	32	(-1, 1)	0.3	1	9.050668001174927	0.6742857142857144	0.6757142857142857	0.6742857142857143	0.69	724
0.01	None	32	(3, 3)	32	(-1, 1)	0.3	2	14.874530792236328	0.6742857142857144	0.72	0.6742857142857143	0.7571428571428571	725
0.01	None	32	(3, 3)	32	(-1, 1)	0.3	4	26.52602243423462	0.6742857142857144	0.7428571428571429	0.6742857142857143	0.8714285714285714	726
0.01	None	32	(3, 3)	32	(-1, 1)	0.3	8	49.74195694923401	0.6742857142857144	0.7514285714285713	0.6742857142857143	0.8985714285714286	727
0.01	None	32	(3, 3)	32	(-1, 1)	0.6	1	9.076483726501465	0.6742857142857144	0.6971428571428571	0.6742857142857143	0.74	728
0.01	None	32	(3, 3)	32	(-1, 1)	0.6	2	14.980202913284302	0.6742857142857144	0.7	0.6742857142857143	0.7371428571428571	729
0.01	None	32	(3, 3)	32	(-1, 1)	0.6	4	26.7401020526886	0.6742857142857144	0.7342857142857142	0.6742857142857143	0.8442857142857143	730
0.01	None	32	(3, 3)	32	(-1, 1)	0.6	8	50.222511768341064	0.6742857142857144	0.7585714285714285	0.6742857142857143	0.8585714285714285	731
0.01	None	32	(3, 3)	32	(-1, 1)	0.8	1	9.215102195739746	0.6742857142857144	0.69	0.6742857142857143	0.7271428571428571	732
0.01	None	32	(3, 3)	32	(-1, 1)	0.8	2	15.218133687973022	0.6742857142857144	0.6914285714285714	0.6742857142857143	0.7071428571428572	733
0.01	None	32	(3, 3)	32	(-1, 1)	0.8	4	27.316535234451294	0.6742857142857144	0.7257142857142856	0.6742857142857143	0.8485714285714285	734
0.01	None	32	(3, 3)	32	(-1, 1)	0.8	8	51.38378381729126	0.6742857142857144	0.7642857142857142	0.6742857142857143	0.8614285714285714	735
0.01	None	32	(3, 3)	32	(-1, 1)	1	1	9.479209899902344	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6757142857142857	736
0.01	None	32	(3, 3)	32	(-1, 1)	1	2	15.773882389068604	0.6742857142857144	0.7114285714285714	0.6742857142857143	0.7971428571428572	737
0.01	None	32	(3, 3)	32	(-1, 1)	1	4	28.279632329940796	0.6742857142857144	0.7071428571428572	0.6742857142857143	0.8357142857142857	738
0.01	None	32	(3, 3)	32	(-1, 1)	1	8	53.360116481781006	0.6742857142857144	0.7385714285714285	0.6742857142857143	0.7842857142857143	739
0.01	None	32	(3, 3)	32	(0, 1)	0	1	9.053222894668579	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6785714285714286	740
0.01	None	32	(3, 3)	32	(0, 1)	0	2	14.803401708602905	0.6742857142857144	0.6799999999999999	0.6742857142857143	0.6814285714285714	741
0.01	None	32	(3, 3)	32	(0, 1)	0	4	26.46857714653015	0.6742857142857144	0.7314285714285714	0.6742857142857143	0.8528571428571429	742
0.01	None	32	(3, 3)	32	(0, 1)	0	8	49.80365538597107	0.6742857142857144	0.7628571428571428	0.6742857142857143	0.8785714285714286	743
0.01	None	32	(3, 3)	32	(0, 1)	0.3	1	9.0295250415802	0.6742857142857144	0.6914285714285714	0.6742857142857143	0.7057142857142857	744
0.01	None	32	(3, 3)	32	(0, 1)	0.3	2	14.824656009674072	0.6742857142857144	0.7042857142857143	0.6742857142857143	0.7442857142857143	745
0.01	None	32	(3, 3)	32	(0, 1)	0.3	4	26.447158575057983	0.6742857142857144	0.7571428571428571	0.6742857142857143	0.8571428571428571	746
0.01	None	32	(3, 3)	32	(0, 1)	0.3	8	49.84380030632019	0.6742857142857144	0.7557142857142856	0.6742857142857143	0.9	747
0.01	None	32	(3, 3)	32	(0, 1)	0.6	1	9.130643129348755	0.6742857142857144	0.6785714285714286	0.6742857142857143	0.68	748
0.01	None	32	(3, 3)	32	(0, 1)	0.6	2	14.969350099563599	0.6742857142857144	0.6842857142857143	0.6742857142857143	0.7214285714285714	749
0.01	None	32	(3, 3)	32	(0, 1)	0.6	4	26.70020890235901	0.6742857142857144	0.7285714285714285	0.6742857142857143	0.8085714285714286	750
0.01	None	32	(3, 3)	32	(0, 1)	0.6	8	50.077523946762085	0.6742857142857144	0.7557142857142856	0.6742857142857143	0.8914285714285715	751
0.01	None	32	(3, 3)	32	(0, 1)	0.8	1	9.232925176620483	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6757142857142857	752
0.01	None	32	(3, 3)	32	(0, 1)	0.8	2	15.275974035263062	0.6742857142857144	0.687142857142857	0.6742857142857143	0.7185714285714285	753
0.01	None	32	(3, 3)	32	(0, 1)	0.8	4	27.229209899902344	0.6742857142857144	0.7185714285714285	0.6742857142857143	0.7814285714285715	754
0.01	None	32	(3, 3)	32	(0, 1)	0.8	8	51.40921092033386	0.6742857142857144	0.75	0.6742857142857143	0.8685714285714285	755
0.01	None	32	(3, 3)	32	(0, 1)	1	1	9.497415781021118	0.6742857142857144	0.6771428571428573	0.6742857142857143	0.6771428571428572	756
0.01	None	32	(3, 3)	32	(0, 1)	1	2	15.76800799369812	0.6742857142857144	0.6771428571428573	0.6742857142857143	0.6785714285714286	757
0.01	None	32	(3, 3)	32	(0, 1)	1	4	28.25132656097412	0.6742857142857144	0.6685714285714285	0.6742857142857143	0.7971428571428572	758
0.01	None	32	(3, 3)	32	(0, 1)	1	8	53.31640434265137	0.6742857142857144	0.7285714285714285	0.6742857142857143	0.8585714285714285	759
0.01	None	32	(3, 3)	32	None	0	1	8.799872398376465	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6757142857142857	760
0.01	None	32	(3, 3)	32	None	0	2	14.397767305374146	0.6742857142857144	0.6928571428571428	0.6742857142857143	0.7371428571428571	761
0.01	None	32	(3, 3)	32	None	0	4	25.726755619049072	0.6742857142857144	0.7471428571428571	0.6742857142857143	0.85	762
0.01	None	32	(3, 3)	32	None	0	8	48.41522240638733	0.6742857142857144	0.7457142857142857	0.6742857142857143	0.8771428571428571	763
0.01	None	32	(3, 3)	32	None	0.3	1	8.732934713363647	0.6742857142857144	0.6842857142857143	0.6742857142857143	0.69	764
0.01	None	32	(3, 3)	32	None	0.3	2	14.427365064620972	0.6742857142857144	0.6842857142857144	0.6742857142857143	0.6957142857142857	765
0.01	None	32	(3, 3)	32	None	0.3	4	25.73021173477173	0.6742857142857144	0.7228571428571428	0.6742857142857143	0.8571428571428571	766
0.01	None	32	(3, 3)	32	None	0.3	8	48.32359170913696	0.6742857142857144	0.7514285714285713	0.6742857142857143	0.8742857142857143	767
0.01	None	32	(3, 3)	32	None	0.6	1	8.817322969436646	0.6742857142857144	0.6799999999999999	0.6742857142857143	0.7057142857142857	768
0.01	None	32	(3, 3)	32	None	0.6	2	14.548470497131348	0.6742857142857144	0.7	0.6742857142857143	0.7371428571428571	769
0.01	None	32	(3, 3)	32	None	0.6	4	25.851752519607544	0.6742857142857144	0.7314285714285713	0.6742857142857143	0.8	770
0.01	None	32	(3, 3)	32	None	0.6	8	48.92121338844299	0.6742857142857144	0.76	0.6742857142857143	0.8657142857142858	771
0.01	None	32	(3, 3)	32	None	0.8	1	8.966540098190308	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6785714285714286	772
0.01	None	32	(3, 3)	32	None	0.8	2	14.873587131500244	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.7628571428571429	773
0.01	None	32	(3, 3)	32	None	0.8	4	26.592005729675293	0.6742857142857144	0.7342857142857142	0.6742857142857143	0.8814285714285715	774
0.01	None	32	(3, 3)	32	None	0.8	8	49.934725284576416	0.6742857142857144	0.7357142857142858	0.6742857142857143	0.8971428571428571	775
0.01	None	32	(3, 3)	32	None	1	1	9.180820941925049	0.6742857142857144	0.6814285714285715	0.6742857142857143	0.7228571428571429	776
0.01	None	32	(3, 3)	32	None	1	2	15.286047458648682	0.6742857142857144	0.69	0.6742857142857143	0.7671428571428571	777
0.01	None	32	(3, 3)	32	None	1	4	27.487411975860596	0.6742857142857144	0.7128571428571427	0.6742857142857143	0.8185714285714286	778
0.01	None	32	(3, 3)	32	None	1	8	52.01221036911011	0.6742857142857144	0.7528571428571427	0.6742857142857143	0.8528571428571429	779
0.02	None	32	(3, 3)	32	(-1, 1)	0	1	9.033097982406616	0.6742857142857144	0.6771428571428573	0.6742857142857143	0.6771428571428572	780
0.02	None	32	(3, 3)	32	(-1, 1)	0	2	14.860509872436523	0.6742857142857144	0.7085714285714285	0.6742857142857143	0.7685714285714286	781
0.02	None	32	(3, 3)	32	(-1, 1)	0	4	26.4747416973114	0.6742857142857144	0.7499999999999999	0.6742857142857143	0.8614285714285714	782
0.02	None	32	(3, 3)	32	(-1, 1)	0	8	49.74669671058655	0.6742857142857144	0.7514285714285713	0.6742857142857143	0.8585714285714285	783
0.02	None	32	(3, 3)	32	(-1, 1)	0.3	1	9.017333507537842	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6742857142857143	784
0.02	None	32	(3, 3)	32	(-1, 1)	0.3	2	14.878738403320312	0.6742857142857144	0.6942857142857142	0.6742857142857143	0.73	785
