dropout	pre_processing_type	conv_layer_1	conv_layer_shape	size	scalar	re_train_on_known_errors	time	multi_class_zr_acc	multi_class_model_acc	boolean_zr_acc	boolean_model_acc	run number
0.5	morphed	16	(3, 3)	128	(0, 1)	0	229.38046073913574	0.6528571428571428	0.6528571428571428	0.6528571428571428	0.6528571428571428	1565
0.5	morphed	16	(3, 3)	128	(0, 1)	25	242.72580671310425	0.6342857142857142	0.6342857142857142	0.6342857142857142	0.6342857142857142	1566
0.5	morphed	16	(3, 3)	128	(0, 1)	50	272.91621255874634	0.6542857142857142	0.6314285714285715	0.6542857142857142	0.7314285714285714	1567
0.5	morphed	16	(3, 3)	128	(0, 1)	75	226.30980277061462	0.65	0.65	0.65	0.65	1568
0.5	morphed	16	(3, 3)	128	(0, 1)	100	310.30731296539307	0.6385714285714286	0.6671428571428571	0.6385714285714286	0.8042857142857143	1569
0.5	morphed	16	(3, 3)	128	None	0	227.1811444759369	0.6514285714285715	0.6514285714285715	0.6514285714285715	0.6514285714285715	1570
0.5	morphed	16	(3, 3)	128	None	25	226.8255171775818	0.6585714285714286	0.6585714285714286	0.6585714285714286	0.6585714285714286	1571
0.5	morphed	16	(3, 3)	128	None	50	226.74328660964966	0.6428571428571429	0.6428571428571429	0.6428571428571429	0.6428571428571429	1572
0.5	morphed	16	(3, 3)	128	None	75	302.00922989845276	0.68	0.62	0.68	0.7657142857142857	1573
0.5	morphed	16	(3, 3)	128	None	100	320.25671195983887	0.63	0.6657142857142857	0.63	0.7628571428571429	1574
0.01	max_morphed	32	(3, 3)	128	(-1, 1)	0	242.91804599761963	0.64	0.7071428571428572	0.64	0.7728571428571429	1575
0.01	max_morphed	32	(3, 3)	128	(-1, 1)	25	242.60343599319458	0.66	0.7057142857142857	0.66	0.7642857142857142	1576
0.01	max_morphed	32	(3, 3)	128	(-1, 1)	50	252.89838123321533	0.6685714285714286	0.7357142857142858	0.6685714285714286	0.8185714285714286	1577
0.01	max_morphed	32	(3, 3)	128	(-1, 1)	75	291.7237205505371	0.6628571428571428	0.7342857142857143	0.6628571428571428	0.8685714285714285	1578
0.01	max_morphed	32	(3, 3)	128	(-1, 1)	100	287.8430383205414	0.6485714285714286	0.6971428571428572	0.6485714285714286	0.8214285714285714	1579
0.01	max_morphed	32	(3, 3)	128	(0, 1)	0	241.52298831939697	0.6285714285714286	0.6985714285714286	0.6285714285714286	0.7814285714285715	1580
0.01	max_morphed	32	(3, 3)	128	(0, 1)	25	261.0964848995209	0.6428571428571429	0.6957142857142857	0.6428571428571429	0.7457142857142857	1581
0.01	max_morphed	32	(3, 3)	128	(0, 1)	50	251.25064969062805	0.7	0.73	0.7	0.8442857142857143	1582
0.01	max_morphed	32	(3, 3)	128	(0, 1)	75	254.16658329963684	0.6757142857142857	0.7142857142857143	0.6757142857142857	0.8057142857142857	1583
0.01	max_morphed	32	(3, 3)	128	(0, 1)	100	283.74308037757874	0.6528571428571428	0.7171428571428572	0.6528571428571428	0.82	1584
0.01	max_morphed	32	(3, 3)	128	None	0	240.8451964855194	0.6657142857142857	0.6728571428571428	0.6657142857142857	0.7185714285714285	1585
0.01	max_morphed	32	(3, 3)	128	None	25	240.96800899505615	0.6557142857142857	0.6928571428571428	0.6557142857142857	0.78	1586
0.01	max_morphed	32	(3, 3)	128	None	50	252.25842905044556	0.67	0.7242857142857143	0.67	0.8285714285714286	1587
0.01	max_morphed	32	(3, 3)	128	None	75	263.2331449985504	0.6514285714285715	0.7242857142857143	0.6514285714285715	0.8171428571428572	1588
0.01	max_morphed	32	(3, 3)	128	None	100	295.9324314594269	0.6428571428571429	0.7014285714285714	0.6428571428571429	0.7928571428571428	1589
0.01	None	32	(3, 3)	128	(-1, 1)	0	191.70160603523254	0.6557142857142857	0.7171428571428572	0.6557142857142857	0.8014285714285714	1590
0.01	None	32	(3, 3)	128	(-1, 1)	25	206.55762648582458	0.6685714285714286	0.7071428571428572	0.6685714285714286	0.7485714285714286	1591
0.01	None	32	(3, 3)	128	(-1, 1)	50	191.54777574539185	0.6471428571428571	0.6885714285714286	0.6471428571428571	0.74	1592
0.01	None	32	(3, 3)	128	(-1, 1)	75	257.2551808357239	0.6985714285714286	0.71	0.6985714285714286	0.7928571428571428	1593
0.01	None	32	(3, 3)	128	(-1, 1)	100	260.2347846031189	0.6342857142857142	0.6628571428571428	0.6342857142857142	0.8257142857142857	1594
0.01	None	32	(3, 3)	128	(0, 1)	0	191.79566645622253	0.6614285714285715	0.7171428571428572	0.6614285714285715	0.7728571428571429	1595
0.01	None	32	(3, 3)	128	(0, 1)	25	191.4127712249756	0.6471428571428571	0.7042857142857143	0.6471428571428571	0.7557142857142857	1596
0.01	None	32	(3, 3)	128	(0, 1)	50	219.35339093208313	0.68	0.7014285714285714	0.68	0.7442857142857143	1597
0.01	None	32	(3, 3)	128	(0, 1)	75	255.76221752166748	0.6385714285714286	0.6957142857142857	0.6385714285714286	0.8542857142857143	1598
0.01	None	32	(3, 3)	128	(0, 1)	100	262.84025621414185	0.67	0.7271428571428571	0.67	0.8628571428571429	1599
0.01	None	32	(3, 3)	128	None	0	189.89135432243347	0.6428571428571429	0.7028571428571428	0.6428571428571429	0.7814285714285715	1600
0.01	None	32	(3, 3)	128	None	25	190.2580680847168	0.6342857142857142	0.66	0.6342857142857142	0.7685714285714286	1601
0.01	None	32	(3, 3)	128	None	50	253.33163690567017	0.6714285714285714	0.7228571428571429	0.6714285714285714	0.85	1602
0.01	None	32	(3, 3)	128	None	75	203.8168294429779	0.6528571428571428	0.7285714285714285	0.6528571428571428	0.83	1603
0.01	None	32	(3, 3)	128	None	100	251.02158498764038	0.6542857142857142	0.6985714285714286	0.6542857142857142	0.8385714285714285	1604
0.01	resized	32	(3, 3)	128	(-1, 1)	0	242.48346829414368	0.6585714285714286	0.6885714285714286	0.6585714285714286	0.7728571428571429	1605
0.01	resized	32	(3, 3)	128	(-1, 1)	25	242.13348770141602	0.6342857142857142	0.6871428571428572	0.6342857142857142	0.8042857142857143	1606
0.01	resized	32	(3, 3)	128	(-1, 1)	50	295.82175183296204	0.6585714285714286	0.73	0.6585714285714286	0.8742857142857143	1607
0.01	resized	32	(3, 3)	128	(-1, 1)	75	272.57551407814026	0.64	0.69	0.64	0.77	1608
0.01	resized	32	(3, 3)	128	(-1, 1)	100	308.5004549026489	0.6671428571428571	0.7171428571428572	0.6671428571428571	0.8671428571428571	1609
0.01	resized	32	(3, 3)	128	(0, 1)	0	240.63186717033386	0.6814285714285714	0.71	0.6814285714285714	0.7585714285714286	1610
0.01	resized	32	(3, 3)	128	(0, 1)	25	251.48126363754272	0.64	0.6642857142857143	0.64	0.8142857142857143	1611
0.01	resized	32	(3, 3)	128	(0, 1)	50	253.17032670974731	0.6457142857142857	0.7157142857142857	0.6457142857142857	0.82	1612
0.01	resized	32	(3, 3)	128	(0, 1)	75	242.40742444992065	0.6657142857142857	0.7228571428571429	0.6657142857142857	0.7885714285714286	1613
0.01	resized	32	(3, 3)	128	(0, 1)	100	295.4628767967224	0.6528571428571428	0.6885714285714286	0.6528571428571428	0.8371428571428572	1614
0.01	resized	32	(3, 3)	128	None	0	240.65983891487122	0.6585714285714286	0.7085714285714285	0.6585714285714286	0.7657142857142857	1615
0.01	resized	32	(3, 3)	128	None	25	266.9699926376343	0.6514285714285715	0.7171428571428572	0.6514285714285715	0.8457142857142858	1616
0.01	resized	32	(3, 3)	128	None	50	302.0575065612793	0.66	0.7328571428571429	0.66	0.8514285714285714	1617
0.01	resized	32	(3, 3)	128	None	75	291.22394371032715	0.6742857142857143	0.7171428571428572	0.6742857142857143	0.8185714285714286	1618
0.01	resized	32	(3, 3)	128	None	100	291.84605503082275	0.6442857142857142	0.71	0.6442857142857142	0.8514285714285714	1619
0.01	tozero	32	(3, 3)	128	(-1, 1)	0	242.19637989997864	0.6714285714285714	0.7	0.6714285714285714	0.7257142857142858	1620
0.01	tozero	32	(3, 3)	128	(-1, 1)	25	251.98181104660034	0.6514285714285715	0.71	0.6514285714285715	0.8142857142857143	1621
0.01	tozero	32	(3, 3)	128	(-1, 1)	50	299.2101993560791	0.69	0.7185714285714285	0.69	0.8314285714285714	1622
0.01	tozero	32	(3, 3)	128	(-1, 1)	75	266.49866700172424	0.6685714285714286	0.7242857142857143	0.6685714285714286	0.8271428571428572	1623
0.01	tozero	32	(3, 3)	128	(-1, 1)	100	294.68023800849915	0.6642857142857143	0.7185714285714285	0.6642857142857143	0.8157142857142857	1624
0.01	tozero	32	(3, 3)	128	(0, 1)	0	242.0237786769867	0.6657142857142857	0.7114285714285714	0.6657142857142857	0.77	1625
0.01	tozero	32	(3, 3)	128	(0, 1)	25	242.06670117378235	0.64	0.7085714285714285	0.64	0.8085714285714286	1626
0.01	tozero	32	(3, 3)	128	(0, 1)	50	269.3563630580902	0.6771428571428572	0.7228571428571429	0.6771428571428572	0.7971428571428572	1627
0.01	tozero	32	(3, 3)	128	(0, 1)	75	254.192538022995	0.6571428571428571	0.7114285714285714	0.6571428571428571	0.7957142857142857	1628
0.01	tozero	32	(3, 3)	128	(0, 1)	100	292.89855551719666	0.68	0.7357142857142858	0.68	0.8142857142857143	1629
0.01	tozero	32	(3, 3)	128	None	0	241.21650576591492	0.6385714285714286	0.6571428571428571	0.6385714285714286	0.8042857142857143	1630
0.01	tozero	32	(3, 3)	128	None	25	255.21564388275146	0.6757142857142857	0.7114285714285714	0.6757142857142857	0.7757142857142857	1631
0.01	tozero	32	(3, 3)	128	None	50	289.0533640384674	0.6628571428571428	0.7214285714285714	0.6628571428571428	0.8457142857142858	1632
0.01	tozero	32	(3, 3)	128	None	75	294.85957288742065	0.6528571428571428	0.7371428571428571	0.6528571428571428	0.87	1633
0.01	tozero	32	(3, 3)	128	None	100	291.27414298057556	0.6757142857142857	0.7285714285714285	0.6757142857142857	0.8257142857142857	1634
0.01	morphed	32	(3, 3)	128	(-1, 1)	0	242.23705959320068	0.68	0.7171428571428572	0.68	0.7442857142857143	1635
0.01	morphed	32	(3, 3)	128	(-1, 1)	25	249.3477053642273	0.65	0.72	0.65	0.8228571428571428	1636
0.01	morphed	32	(3, 3)	128	(-1, 1)	50	254.31139302253723	0.6557142857142857	0.7157142857142857	0.6557142857142857	0.7657142857142857	1637
0.01	morphed	32	(3, 3)	128	(-1, 1)	75	277.9571268558502	0.6642857142857143	0.7285714285714285	0.6642857142857143	0.8042857142857143	1638
0.01	morphed	32	(3, 3)	128	(-1, 1)	100	282.62060356140137	0.6357142857142857	0.72	0.6357142857142857	0.8342857142857143	1639
0.01	morphed	32	(3, 3)	128	(0, 1)	0	242.901193857193	0.63	0.7057142857142857	0.63	0.8171428571428572	1640
0.01	morphed	32	(3, 3)	128	(0, 1)	25	242.84621596336365	0.6171428571428571	0.6928571428571428	0.6171428571428571	0.7985714285714286	1641
0.01	morphed	32	(3, 3)	128	(0, 1)	50	278.68885135650635	0.6742857142857143	0.7414285714285714	0.6742857142857143	0.89	1642
0.01	morphed	32	(3, 3)	128	(0, 1)	75	278.4578731060028	0.6585714285714286	0.7385714285714285	0.6585714285714286	0.8857142857142857	1643
0.01	morphed	32	(3, 3)	128	(0, 1)	100	284.716016292572	0.6242857142857143	0.7071428571428572	0.6242857142857143	0.8728571428571429	1644
0.01	morphed	32	(3, 3)	128	None	0	241.522212266922	0.68	0.7285714285714285	0.68	0.7871428571428571	1645
0.01	morphed	32	(3, 3)	128	None	25	241.01599740982056	0.6657142857142857	0.7242857142857143	0.6657142857142857	0.7928571428571428	1646
0.01	morphed	32	(3, 3)	128	None	50	263.9283628463745	0.6557142857142857	0.6957142857142857	0.6557142857142857	0.7214285714285714	1647
0.01	morphed	32	(3, 3)	128	None	75	288.5816605091095	0.6385714285714286	0.6914285714285714	0.6385714285714286	0.8257142857142857	1648
0.01	morphed	32	(3, 3)	128	None	100	287.92872285842896	0.6557142857142857	0.7357142857142858	0.6557142857142857	0.85	1649
0.2	max_morphed	32	(3, 3)	128	(-1, 1)	0	242.28176355361938	0.6728571428571428	0.7014285714285714	0.6728571428571428	0.7585714285714286	1650
0.2	max_morphed	32	(3, 3)	128	(-1, 1)	25	256.4051215648651	0.6285714285714286	0.6728571428571428	0.6285714285714286	0.7271428571428571	1651
0.2	max_morphed	32	(3, 3)	128	(-1, 1)	50	274.2495412826538	0.6614285714285715	0.7028571428571428	0.6614285714285715	0.7785714285714286	1652
0.2	max_morphed	32	(3, 3)	128	(-1, 1)	75	300.691068649292	0.6742857142857143	0.7328571428571429	0.6742857142857143	0.8042857142857143	1653
0.2	max_morphed	32	(3, 3)	128	(-1, 1)	100	301.21835947036743	0.66	0.6714285714285714	0.66	0.8257142857142857	1654
0.2	max_morphed	32	(3, 3)	128	(0, 1)	0	242.93250584602356	0.6685714285714286	0.6971428571428572	0.6685714285714286	0.75	1655
0.2	max_morphed	32	(3, 3)	128	(0, 1)	25	277.379337310791	0.6528571428571428	0.6885714285714286	0.6528571428571428	0.7757142857142857	1656
0.2	max_morphed	32	(3, 3)	128	(0, 1)	50	254.29737854003906	0.6685714285714286	0.7114285714285714	0.6685714285714286	0.7614285714285715	1657
0.2	max_morphed	32	(3, 3)	128	(0, 1)	75	273.86077666282654	0.6342857142857142	0.67	0.6342857142857142	0.7357142857142858	1658
0.2	max_morphed	32	(3, 3)	128	(0, 1)	100	295.4053416252136	0.6614285714285715	0.73	0.6614285714285715	0.86	1659
0.2	max_morphed	32	(3, 3)	128	None	0	241.0799069404602	0.6757142857142857	0.7	0.6757142857142857	0.7314285714285714	1660
0.2	max_morphed	32	(3, 3)	128	None	25	238.94360995292664	0.6628571428571428	0.7114285714285714	0.6628571428571428	0.7614285714285715	1661
0.2	max_morphed	32	(3, 3)	128	None	50	276.5542778968811	0.6671428571428571	0.6871428571428572	0.6671428571428571	0.71	1662
0.2	max_morphed	32	(3, 3)	128	None	75	249.2110207080841	0.6671428571428571	0.69	0.6671428571428571	0.72	1663
0.2	max_morphed	32	(3, 3)	128	None	100	301.45950627326965	0.6771428571428572	0.7185714285714285	0.6771428571428572	0.8	1664
0.2	None	32	(3, 3)	128	(-1, 1)	0	191.1470160484314	0.6685714285714286	0.7271428571428571	0.6685714285714286	0.8142857142857143	1665
0.2	None	32	(3, 3)	128	(-1, 1)	25	207.09701228141785	0.6485714285714286	0.7057142857142857	0.6485714285714286	0.7971428571428572	1666
0.2	None	32	(3, 3)	128	(-1, 1)	50	191.4689004421234	0.6442857142857142	0.68	0.6442857142857142	0.7457142857142857	1667
0.2	None	32	(3, 3)	128	(-1, 1)	75	274.06349658966064	0.6257142857142857	0.67	0.6257142857142857	0.83	1668
0.2	None	32	(3, 3)	128	(-1, 1)	100	263.6057553291321	0.6471428571428571	0.6842857142857143	0.6471428571428571	0.8228571428571428	1669
0.2	None	32	(3, 3)	128	(0, 1)	0	191.14764642715454	0.6414285714285715	0.6785714285714286	0.6414285714285715	0.7142857142857143	1670
0.2	None	32	(3, 3)	128	(0, 1)	25	189.3843638896942	0.6371428571428571	0.6714285714285714	0.6371428571428571	0.6985714285714286	1671
0.2	None	32	(3, 3)	128	(0, 1)	50	229.89300847053528	0.6657142857142857	0.6714285714285714	0.6657142857142857	0.6957142857142857	1672
0.2	None	32	(3, 3)	128	(0, 1)	75	237.5542116165161	0.6728571428571428	0.7114285714285714	0.6728571428571428	0.7385714285714285	1673
0.2	None	32	(3, 3)	128	(0, 1)	100	258.2794589996338	0.6757142857142857	0.6857142857142857	0.6757142857142857	0.8285714285714286	1674
0.2	None	32	(3, 3)	128	None	0	188.15474557876587	0.6357142857142857	0.6785714285714286	0.6357142857142857	0.7142857142857143	1675
0.2	None	32	(3, 3)	128	None	25	189.9332571029663	0.6385714285714286	0.69	0.6385714285714286	0.74	1676
0.2	None	32	(3, 3)	128	None	50	232.69399547576904	0.6457142857142857	0.6728571428571428	0.6457142857142857	0.71	1677
0.2	None	32	(3, 3)	128	None	75	220.65976428985596	0.6442857142857142	0.6814285714285714	0.6442857142857142	0.7157142857142857	1678
0.2	None	32	(3, 3)	128	None	100	269.28665947914124	0.68	0.6414285714285715	0.68	0.7971428571428572	1679
0.2	resized	32	(3, 3)	128	(-1, 1)	0	242.33591032028198	0.6585714285714286	0.6657142857142857	0.6585714285714286	0.67	1680
0.2	resized	32	(3, 3)	128	(-1, 1)	25	257.062203168869	0.6185714285714285	0.6742857142857143	0.6185714285714285	0.7771428571428571	1681
0.2	resized	32	(3, 3)	128	(-1, 1)	50	241.98817801475525	0.6728571428571428	0.71	0.6728571428571428	0.7542857142857143	1682
0.2	resized	32	(3, 3)	128	(-1, 1)	75	281.6085283756256	0.6514285714285715	0.7085714285714285	0.6514285714285715	0.8271428571428572	1683
0.2	resized	32	(3, 3)	128	(-1, 1)	100	305.7410717010498	0.6542857142857142	0.6557142857142857	0.6542857142857142	0.8128571428571428	1684
0.2	resized	32	(3, 3)	128	(0, 1)	0	242.390038728714	0.65	0.6757142857142857	0.65	0.7185714285714285	1685
0.2	resized	32	(3, 3)	128	(0, 1)	25	257.4255871772766	0.6628571428571428	0.7071428571428572	0.6628571428571428	0.7757142857142857	1686
0.2	resized	32	(3, 3)	128	(0, 1)	50	255.64763283729553	0.6328571428571429	0.6785714285714286	0.6328571428571429	0.7442857142857143	1687
0.2	resized	32	(3, 3)	128	(0, 1)	75	304.09513998031616	0.6257142857142857	0.6614285714285715	0.6257142857142857	0.7014285714285714	1688
0.2	resized	32	(3, 3)	128	(0, 1)	100	308.9210014343262	0.6642857142857143	0.71	0.6642857142857143	0.8342857142857143	1689
0.2	resized	32	(3, 3)	128	None	0	241.05412244796753	0.6671428571428571	0.72	0.6671428571428571	0.7857142857142857	1690
0.2	resized	32	(3, 3)	128	None	25	252.61004948616028	0.6242857142857143	0.6728571428571428	0.6242857142857143	0.71	1691
0.2	resized	32	(3, 3)	128	None	50	237.9902412891388	0.6471428571428571	0.6685714285714286	0.6471428571428571	0.7085714285714285	1692
0.2	resized	32	(3, 3)	128	None	75	278.4426441192627	0.65	0.6814285714285714	0.65	0.7342857142857143	1693
0.2	resized	32	(3, 3)	128	None	100	322.94853162765503	0.6471428571428571	0.6614285714285715	0.6471428571428571	0.8042857142857143	1694
0.2	tozero	32	(3, 3)	128	(-1, 1)	0	242.09716272354126	0.6457142857142857	0.6785714285714286	0.6457142857142857	0.7357142857142858	1695
0.2	tozero	32	(3, 3)	128	(-1, 1)	25	257.4586589336395	0.6671428571428571	0.6885714285714286	0.6671428571428571	0.7414285714285714	1696
0.2	tozero	32	(3, 3)	128	(-1, 1)	50	267.54703307151794	0.6371428571428571	0.6885714285714286	0.6371428571428571	0.7414285714285714	1697
0.2	tozero	32	(3, 3)	128	(-1, 1)	75	255.49200344085693	0.6571428571428571	0.7042857142857143	0.6571428571428571	0.8014285714285714	1698
0.2	tozero	32	(3, 3)	128	(-1, 1)	100	316.1851713657379	0.6728571428571428	0.7185714285714285	0.6728571428571428	0.8571428571428571	1699
0.2	tozero	32	(3, 3)	128	(0, 1)	0	239.993736743927	0.6342857142857142	0.6671428571428571	0.6342857142857142	0.6971428571428572	1700
0.2	tozero	32	(3, 3)	128	(0, 1)	25	254.66068482398987	0.6714285714285714	0.7014285714285714	0.6714285714285714	0.8428571428571429	1701
0.2	tozero	32	(3, 3)	128	(0, 1)	50	242.22810530662537	0.6657142857142857	0.7	0.6657142857142857	0.7428571428571429	1702
0.2	tozero	32	(3, 3)	128	(0, 1)	75	267.21077132225037	0.6471428571428571	0.7142857142857143	0.6471428571428571	0.7928571428571428	1703
0.2	tozero	32	(3, 3)	128	(0, 1)	100	318.1250822544098	0.6542857142857142	0.6957142857142857	0.6542857142857142	0.82	1704
0.2	tozero	32	(3, 3)	128	None	0	240.47547841072083	0.6714285714285714	0.6785714285714286	0.6714285714285714	0.6885714285714286	1705
0.2	tozero	32	(3, 3)	128	None	25	255.12398505210876	0.6485714285714286	0.6728571428571428	0.6485714285714286	0.8028571428571428	1706
0.2	tozero	32	(3, 3)	128	None	50	240.3666160106659	0.6414285714285715	0.6528571428571428	0.6414285714285715	0.6571428571428571	1707
0.2	tozero	32	(3, 3)	128	None	75	309.6326792240143	0.67	0.7142857142857143	0.67	0.8228571428571428	1708
0.2	tozero	32	(3, 3)	128	None	100	305.7756087779999	0.6642857142857143	0.7071428571428572	0.6642857142857143	0.82	1709
0.2	morphed	32	(3, 3)	128	(-1, 1)	0	239.6781623363495	0.6542857142857142	0.71	0.6542857142857142	0.7485714285714286	1710
0.2	morphed	32	(3, 3)	128	(-1, 1)	25	256.4832663536072	0.6485714285714286	0.6871428571428572	0.6485714285714286	0.7214285714285714	1711
0.2	morphed	32	(3, 3)	128	(-1, 1)	50	292.0303032398224	0.6714285714285714	0.7042857142857143	0.6714285714285714	0.7742857142857142	1712
0.2	morphed	32	(3, 3)	128	(-1, 1)	75	258.24884033203125	0.6471428571428571	0.7028571428571428	0.6471428571428571	0.74	1713
0.2	morphed	32	(3, 3)	128	(-1, 1)	100	291.0190055370331	0.6357142857142857	0.7157142857142857	0.6357142857142857	0.8785714285714286	1714
0.2	morphed	32	(3, 3)	128	(0, 1)	0	252.42718601226807	0.6428571428571429	0.7185714285714285	0.6428571428571429	0.82	1715
0.2	morphed	32	(3, 3)	128	(0, 1)	25	241.61994457244873	0.6885714285714286	0.7314285714285714	0.6885714285714286	0.8042857142857143	1716
0.2	morphed	32	(3, 3)	128	(0, 1)	50	241.78877758979797	0.6671428571428571	0.6914285714285714	0.6671428571428571	0.7385714285714285	1717
0.2	morphed	32	(3, 3)	128	(0, 1)	75	275.4008324146271	0.67	0.67	0.67	0.6728571428571428	1718
0.2	morphed	32	(3, 3)	128	(0, 1)	100	297.31314277648926	0.6614285714285715	0.7071428571428572	0.6614285714285715	0.8585714285714285	1719
0.2	morphed	32	(3, 3)	128	None	0	240.21610140800476	0.6485714285714286	0.6742857142857143	0.6485714285714286	0.7028571428571428	1720
0.2	morphed	32	(3, 3)	128	None	25	251.7856800556183	0.6885714285714286	0.7371428571428571	0.6885714285714286	0.7928571428571428	1721
0.2	morphed	32	(3, 3)	128	None	50	255.96711230278015	0.6557142857142857	0.7128571428571429	0.6557142857142857	0.7914285714285715	1722
